"","ID","X","Y","RealNest","InsPixel","NDVIPixel","Harkwesp_S","W01count","W01mean","W01stdev","NDVI01coun","NDVI01mean","NDVI01stde","Sl01count","Sl01mean","Sl01stdev","W02count","W02mean","W02stdev","NDVI02coun","NDVI02mean","NDVI02stde","Sl02count","Sl02mean","Sl02stdev","W05count","W05mean","W05stdev","NDVI05coun","NDVI05mean","NDVI05stde","Sl05count","Sl05mean","Sl05stdev","W1count","W1mean","W1stdev","NDVI1count","NDVI1mean","NDVI1stdev","Sl1count","Sl1mean","Sl1stdev","W2count","W2mean","W2stdev","NDVI2count","NDVI2mean","NDVI2stdev","Sl2count","Sl2mean","Sl2stdev","W3count","W3mean","W3stdev","NDVI3count","NDVI3mean","NDVI3stdev","Sl3count","Sl3mean","Sl3stdev","W5count","W5mean","W5stdev","NDVI5count","NDVI5mean","NDVI5stdev","Sl5count","Sl5mean","Sl5stdev","W10count","W10mean","W10stdev","NDVI10coun","NDVI10mean","NDVI10stde","Sl10count","Sl10mean","Sl10stdev","Presence","SlPixel"
"1370",3847,23268.1727,197865.6058,0,447433.84375,0.08145,NA,4,449531.8125,1278.89717677753,250,0.116193749502301,0.029088479315875,4,7.84622001647949,1.09642313418397,25,453698.46375,3171.39557469973,1000,0.146496386636049,0.035879240211741,25,11.03043176651,2.93978164147866,151,456204.047806291,4459.32146375428,6249,0.154817985498628,0.037286699290977,151,13.7850319660263,4.4878553830898,604,456172.725113824,5221.1077881242,24992,0.155487505813718,0.03664711243582,604,13.8725706690195,4.62784572273603,2402,455994.071659034,5034.41744515114,99964,0.150876088400179,0.038459205558905,2402,13.7901907240124,4.36896672094392,5403,454061.102819036,8351.80734949487,224918,0.148687989723577,0.039202088720994,5403,13.3062527181731,4.90819723912227,15020,449431.453657623,19958.1667472217,624786,0.161987872990129,0.056004181340768,15021,14.0003118586291,7.97621510676162,53790,443225.739583188,30240.6294308002,2499116,0.198459134960302,0.091333847636019,53831,17.0445746486162,14.3091622327232,0,6.25802
"1371",3850,23268.1727,197866.801,0,462118.1875,0.17416,NA,6,459553.984375,1534.96234671835,249,0.167928047747497,0.019386307463343,6,24.7177276611328,2.32887191588561,25,459114.0325,3541.94837482979,1000,0.15934357714653,0.035181357973987,25,19.9914216995239,4.22448927851763,153,458219.176470588,5314.80792816612,6248,0.148219788098224,0.035890716888809,153,16.9378142637365,4.59676041759962,601,457632.010243344,4998.94623878884,24988,0.150490261822517,0.037706248132891,601,15.0234337642467,4.49054544660488,2404,456822.514169093,4448.43042427441,99969,0.152619116941295,0.039310374913929,2404,13.9286069947352,4.0884170415854,5403,455828.441085971,5235.14973350282,224912,0.149427320684935,0.037811708390999,5403,13.4274718371361,4.24779580239102,15024,452760.438228002,9779.36844391073,624770,0.151945785887982,0.043974297344706,15024,13.0725615591206,5.35006999153781,56729,444272.668774321,29505.1180462113,2499071,0.186266625993889,0.081983293734879,56760,17.0954606600545,13.8986459650747,0,24.40572
"1372",3862,23268.1727,197871.5819,0,446940.375,0.12649,NA,4,445825.3515625,1052.99569202784,250,0.142102231025696,0.024059658308437,4,7.10085904598236,0.633318485316812,24,446550.506510417,3715.7180190117,1001,0.151782053125488,0.038450816154859,24,6.71395755807559,2.25866650710327,151,449256.709230132,5203.92576707632,6245,0.161437365297583,0.037277842662915,151,8.16941425342434,3.80447087430809,605,449377.162345041,5808.71622871116,24987,0.153960204833787,0.041774085453674,605,8.36254453856098,4.17344791943807,2403,448905.126820641,9543.82892327205,99953,0.154768838265164,0.051031957753085,2403,10.8209067632445,5.91528713138296,5402,451200.423419567,9599.11470168618,224921,0.155352542533148,0.054193801463686,5402,12.0418221277579,5.52336967972987,15019,453017.73950288,9857.44055804678,624781,0.153531611290948,0.052265886975212,15019,13.6169938870934,6.18544991981562,60081,453909.471418013,14011.3892390271,2499113,0.1511498707105,0.058110248101175,60081,18.9824040175926,12.2820170890986,0,8.08916
"1373",39,23233.97988,197880.3469,0,447357.59375,0.18457,NA,4,446195.8046875,1251.21085384081,251,0.198720081067418,0.030838092957622,4,17.5118067264557,1.22311815851108,24,440338.744791667,6163.71274872944,1000,0.201590321019292,0.041928541642983,24,14.3821340103944,3.81955248004794,151,440909.792839404,11582.6490059039,6245,0.194186537275561,0.041763257017997,151,12.7445352724846,5.86503430149703,595,431587.089837185,25600.5332333388,24981,0.16975126945772,0.057581072069488,597,15.2417298567355,10.9080499308684,1868,418689.44312935,45412.2750094576,99846,0.153614821586597,0.07941182184718,1880,22.2425352104801,23.9567070043776,3713,413904.596506363,53057.9644115074,198700,0.174808897816658,0.086304314395948,3730,24.0745534415539,28.5124642474615,8589,411680.446833341,52992.846154848,441803,0.200916418830851,0.088483087788917,8609,26.4303250908575,34.7417462538804,25913,418834.313681123,42622.6089521996,1217554,0.222528181424717,0.081757492341204,25935,21.1506737315479,33.4576547045584,0,16.86398
"1374",3900,23268.1727,197886.7214,0,413536.5625,0.21951,NA,6,415723.973958333,2997.52858935755,252,0.187166466865511,0.045115530627757,6,58.9590441385905,2.50121783420807,25,422459.76875,7496.06120897835,1003,0.185908146388272,0.044489002921103,25,51.2109834289551,7.45642883162814,151,432736.496688742,9906.54023004816,6246,0.188487063006957,0.05662122461179,151,41.9956834932037,8.70418667633519,600,436343.590572917,10856.5237080783,24993,0.17624480963752,0.064632900988522,600,38.1933295536041,7.81928346224298,2403,435343.612931752,16938.6016337386,99967,0.170975322633135,0.066299748833968,2403,38.2744257252662,9.35928577353835,5402,437805.202650639,16272.8163192315,224917,0.163873640820654,0.066781837589316,5402,36.6901877391828,9.00255206556197,15023,441122.791326216,16429.7663562234,624785,0.149459477058598,0.078766105839118,15023,32.7503421511842,11.4697520222287,59083,437578.338515573,28826.0972364883,2499113,0.143715896120493,0.088963130983442,59100,31.3384496353302,15.5246076122709,0,63.05296
"1375",3904,23268.1727,197888.315,0,454517.40625,0.17452,NA,6,449958.671875,8297.15093906624,249,0.158040664641254,0.029202372530438,6,35.3188610076904,2.1885471967859,25,447750.21875,9253.27664159347,1000,0.15455601265654,0.04577860225942,25,38.1363459014893,4.78065919649047,153,447284.753267974,6694.78181550315,6248,0.157460196083084,0.065442933014269,153,41.3951977249844,4.74187804474572,601,446937.617616473,7016.62569250555,24989,0.161871861244916,0.069403276507996,601,40.5841750939952,5.56912508090966,2402,447660.607098251,9840.1502890943,99967,0.140500036266106,0.076918789106872,2402,39.7235952110513,7.14462306607059,5404,445327.016197493,13944.6851844992,224911,0.12663663846527,0.08138720887495,5404,37.2282535202145,9.34924605417662,15025,436747.694981281,23334.5844703943,624774,0.132938855147274,0.079764415481565,15025,32.4190888495225,12.8357890981156,56462,433861.017602685,33221.4137305229,2499069,0.155895800031138,0.10737517727178,56482,31.1917748737194,16.76831847293,0,34.29318
"1376",3924,23268.9498,197860.0281,0,449919.9375,0.22564,NA,5,443321.85625,13943.6910615154,251,0.23139869442499,0.03857033066616,5,12.1055475234985,3.79710316899475,25,426898.29375,35114.758604654,999,0.222606088067438,0.049989220372764,25,22.1379806232452,12.1516645231522,152,421943.902138158,40769.5488365378,6246,0.213735357568675,0.065722298106766,152,25.3692450601804,15.6573758976606,603,406293.377565299,54269.3013405538,24985,0.242519993827937,0.083705232021359,603,31.3870491067173,19.5137289980053,2114,410507.847401254,50746.5792608091,99954,0.245518210731905,0.074411335196829,2115,29.9526021246651,20.2831778288111,4117,412070.871880313,49539.7604199963,224910,0.258663181281828,0.088099278429645,4126,28.1426622662738,20.1559953817001,9900,422304.526293403,47644.1380689495,624795,0.259048597515516,0.110316478578102,9925,23.9227186978667,19.8026048538251,34877,437127.465245833,38039.3396276438,2317500,0.259514959172158,0.135454568029568,34930,19.4849305055524,17.973570021543,0,13.3744
"1377",3926,23268.9498,197860.825,0,413387.28125,0.3642,NA,5,409130.025,16606.2434133338,252,0.331216072988889,0.042139692245711,5,40.247785949707,6.25938440991497,26,395723.935096154,28755.6496969184,998,0.324882717388785,0.044184742729638,26,37.5716558969938,14.920392868323,152,376113.380962171,48913.3535557926,6249,0.294871890974352,0.060981824031416,152,39.6322934360881,18.9321302242671,603,394579.456959992,56369.0813721216,24993,0.2708390556441,0.069872349497306,603,32.5648618113145,22.0697408894104,2403,411063.341123075,52123.5784170269,99962,0.252126908624846,0.070491571352733,2403,28.916226998077,20.5879523787193,4838,418065.4195432,46729.5367979929,224921,0.239860573166839,0.085542194899459,4844,24.844764753484,19.3068755946857,11257,426771.000250539,45055.4086824583,624776,0.23834587805525,0.103009081313815,11282,22.4236912597912,18.7778279584991,37702,438434.669911514,36885.483071282,2388440,0.253082203569238,0.131651865867293,37755,19.0293513691798,17.4419681360357,0,50.4505
"1378",3933,23268.9498,197863.6138,0,444702.46875,0.11594,NA,7,448319.892857143,5322.70280565487,250,0.14696576488018,0.029119990569332,7,10.9636137826102,2.33469439354123,24,451929.109375,5459.47333235088,1003,0.15429044699859,0.03498005014483,24,11.6446705261866,3.59781830980701,150,453890.680833333,5437.07122223525,6244,0.140753797270074,0.033263914605141,150,12.6857521994909,4.33343375516862,599,447697.084985392,15787.9262807575,24991,0.148941006936211,0.039410483304931,599,12.3759562453513,7.14170838326933,2403,445819.43457397,18648.3601098074,99952,0.170718871714807,0.059500183720406,2403,13.5663891228732,7.71744018601608,5415,442072.01617036,31267.7972437976,224917,0.178727727591731,0.067978286615324,5415,15.3486481537752,11.6846959491783,14863,439442.321624483,35215.4002130365,624792,0.185132781341757,0.076947546553001,14867,17.6036205606284,13.9545811307251,47131,441366.610098797,33427.9917542491,2499121,0.224912498989656,0.113614657900864,47176,17.6628072881697,15.8251943465763,0,10.55291
"1379",3936,23268.9498,197864.809,0,455256.78125,0.11663,NA,6,454998.911458333,3013.69987258364,252,0.122658554168921,0.020232342118772,6,12.135561466217,1.83635311714794,25,454538.11625,3438.77673575939,1000,0.144177204251289,0.034823663295481,25,12.0532098960876,2.68712844113793,153,455210.845383987,4028.36912310468,6248,0.143022614668354,0.033711950368051,153,12.3523544626298,3.27820496275138,604,456380.111599752,4420.93204780753,24987,0.142544495975838,0.033521208834893,604,13.6550999015372,4.25978142266927,2401,453852.950242087,8718.69282127415,99952,0.146658198775199,0.03737817057197,2401,12.7808351849812,4.72633686103019,5408,451331.547181259,13503.8793979001,224921,0.156100526803593,0.049442617571884,5408,13.5249546387938,6.11503793940636,15021,444218.06813586,30652.9170352273,624787,0.171563936730669,0.065464180305386,15021,15.7507105278417,11.6024854325678,50785,442746.672106829,31077.7234257694,2499120,0.20938514017499,0.101266616440754,50828,17.3540095873407,14.6030962718503,0,11.7474
"1380",3938,23268.9498,197865.6058,0,468009.375,0.13462,NA,6,465455.072916667,3013.06982738904,250,0.152591384649277,0.027567650166314,6,23.2376203536987,4.52025421700627,24,462785.345052083,3890.56909424232,1002,0.158165501359991,0.036978004145823,24,20.2722574869792,4.84912213368153,153,457806.563929739,5542.94916251063,6244,0.147006461283456,0.035400679091609,153,15.1814020911073,5.33895813619506,606,457168.94564769,4579.16051393352,24990,0.14294358791637,0.034865984031081,606,14.1364673167565,4.4208457955375,2400,456140.187265625,4829.31300207232,99954,0.144544378308314,0.036480476715206,2400,13.5124125436942,4.2500249034828,5411,454159.37468236,8205.11558583859,224921,0.148407155831945,0.03883372833579,5411,13.1137517270281,4.93157275534582,15022,448485.904808364,22914.1999128032,624785,0.163813761497056,0.05815317804604,15022,14.1997246204678,8.65714200568203,53051,443435.122539367,30272.7576088943,2499106,0.199164166078233,0.092256527918751,53088,17.2067355254362,14.1716176784731,0,26.83297
"1381",3940,23268.9498,197866.4026,0,453712.8125,0.1694,NA,6,455324.229166667,2164.10377124203,252,0.162568360478396,0.020999356958128,6,10.6490381558736,0.709532307397956,24,457512.12109375,3025.41683491865,1006,0.163261102390277,0.02549549329368,24,12.7361706097921,2.56745862996689,152,457632.786800987,4098.51738401011,6242,0.142242902853442,0.03030100940318,152,13.983499398357,3.82083320747768,606,457438.332611386,4540.81390561946,24992,0.143046424354215,0.032968713357656,606,14.4658175761944,4.23983299517376,2399,456911.415628908,4522.61036954716,99954,0.145310660911713,0.036534290342605,2399,13.7823227025311,4.23162415349624,5412,456010.960671887,5075.97860852136,224917,0.1469388698904,0.037376813571459,5412,13.4336114092582,4.34421250537861,15021,452520.460211953,10628.7546090043,624771,0.155179701306171,0.047678917854758,15022,13.145211984414,5.57408567004722,55136,444159.340857011,29781.0761352796,2499143,0.190827495355493,0.085362806810822,55167,17.2711205404971,13.9909516062623,0,10.23083
"1382",3954,23268.9498,197871.9803,0,451212.09375,0.16877,NA,7,453083,6106.43986275416,250,0.189722136765718,0.027725410077054,7,20.5389491489955,4.96361155859027,24,451868.815104167,9367.8626511576,998,0.169363189966442,0.047193760213481,24,17.6092591484388,6.418751917995,150,448860.312291667,8702.15025133314,6251,0.146402383077466,0.037784712017351,150,11.1822523490588,7.36237758563935,599,447319.860548831,6962.78967669093,24991,0.142648151876818,0.037851352530479,599,9.1222782426565,5.72920121137776,2403,450574.370955576,7532.98961919664,99959,0.146173066768587,0.045894157737309,2403,10.4250617433825,5.2387076035522,5414,452348.014782277,8940.25696802447,224918,0.146623628805196,0.050175078355142,5414,12.5938640238946,5.87573900198096,15026,454392.848868212,9392.23391477574,624768,0.149199728644787,0.050877071093977,15025,14.6624362580381,7.1965265361653,60102,454660.025513658,13723.9082037162,2499079,0.149199285639476,0.05750066634863,60102,20.0083325927466,12.9733630613923,0,19.01624
"1383",396,23240.97387,197877.558,0,437666.90625,0.1735,NA,7,437075.763392857,683.017615452322,250,0.204766683518887,0.028635613033546,7,6.57766505650112,1.86864887800911,24,435736.557291667,3627.02189995675,1001,0.231261169830045,0.047109125715771,24,6.56139297286669,2.99177594801988,148,433751.921452703,6589.47419063251,6250,0.267457191404104,0.051806546411879,148,9.5762333821606,5.52738204743917,600,435256.4084375,6730.29033362391,24988,0.258699233983769,0.056214953526562,600,10.5242589863141,4.58300199431942,2407,433008.265618509,12041.332116305,99947,0.24941507732931,0.059590075958383,2407,10.8856265841553,6.0448608033368,5410,433181.351692468,13336.4820453543,224932,0.235764515405193,0.057766249394124,5411,11.0350818865771,6.54549435543495,15024,430446.162046975,14779.5748002089,624784,0.233845530487076,0.064030383417119,15025,11.3055809543633,6.59461940754624,53616,425874.695240755,35641.3174904424,2358214,0.205279024612417,0.07895695129113,53639,18.9143032741355,24.787274198063,0,5.26533
"1384",3982,23268.9498,197883.1357,0,451222.84375,0.16056,NA,7,450065.857142857,1439.2434091011,250,0.135734119139612,0.054436391851927,7,29.7061301640102,2.06201753941477,24,445495.53125,6601.08097705776,998,0.164509835096826,0.049914271258872,24,32.0530278682709,5.29062482625723,150,440982.784583333,9548.82588324027,6249,0.162804990788104,0.056633768174756,150,32.3188522020976,7.00345140965409,599,445284.045388147,8784.80954970238,24991,0.158398552672185,0.057412971279127,599,32.3715528908476,7.54267279816146,2401,443022.857429196,15613.5468200981,99957,0.154817597882152,0.058224989136301,2401,33.2894361556346,8.45632991515409,5414,443266.702744043,17246.7476026825,224908,0.152619047272379,0.063512454420154,5414,33.3968819402266,8.53314309965933,15022,446449.004177207,17868.118970072,624773,0.150606642948455,0.066718885028973,15022,34.6148920186095,10.013303962431,60103,445492.240547997,22732.1702284524,2499062,0.140951518446386,0.071665435077883,60103,30.9214817958087,13.9025429213289,0,28.9381
"1385",3995,23268.9498,197888.315,0,441595.59375,0.1547,NA,6,444085.197916667,3989.09161064856,249,0.168674928057625,0.048219215200329,6,45.5524094899495,1.87882615775716,23,446698.625,5801.51248044867,998,0.163773402508221,0.044672285905213,23,41.8628082275391,4.37860169856195,151,449663.422392384,6072.59318480794,6250,0.159345524480268,0.061888839865077,151,39.3226294991196,5.75564311068716,601,448046.069675541,8746.54726241761,24991,0.158668109042657,0.067046015958133,601,39.0587832027188,6.44911401322769,2403,445294.193235019,12827.7593912135,99962,0.133975278002386,0.074305318574935,2403,37.8293777149119,8.40596902920223,5413,445577.71153935,13987.3835681307,224919,0.126799065828613,0.077963157781384,5413,34.1132133653831,11.631345887229,15021,438424.272699471,21814.1743556856,624769,0.133310416991834,0.075977964328218,15021,30.5790999997808,13.3078495432683,56048,434426.282018593,32607.6490677459,2499075,0.156616894600974,0.10864361757013,56072,31.4894181936533,16.794606251427,0,47.50437
"1386",400,23240.97387,197879.1516,0,441419.78125,0.17901,NA,7,440323.660714286,2611.18806245295,250,0.228618335723877,0.044701524779697,7,2.83786298547472,1.24237401777421,24,439482.087239583,3560.15731751935,1001,0.239766473521839,0.033347946278302,24,3.79165160655975,1.96787259398325,148,439666.377744932,5925.05507422842,6249,0.234971008517634,0.047282021145643,148,7.75305195676314,3.65155097116961,601,440052.824771215,5970.59881138553,24990,0.241494249925166,0.055392927829058,601,7.43804440313885,3.70438534424172,2404,437574.645928661,7679.53408954378,99948,0.239894046005935,0.05511282066526,2404,8.41783117340527,4.22033062720764,5414,434317.641825591,11806.9863696438,224930,0.229153008065621,0.056430256790773,5413,10.0749793511958,5.97026912650706,15029,431243.103425045,14942.9206514428,624786,0.22146921724634,0.06348972986057,15029,11.3403160585259,6.8987806587602,52152,422924.463976038,35906.3686183512,2293453,0.210334362018739,0.075702069401903,52171,19.180337069388,25.293748945968,0,3.37437
"1387",4013,23269.72691,197860.0281,0,462485.71875,0.0846,NA,6,454710.770833333,9092.04823987316,248,0.118114683146198,0.0266494720242,6,21.8005498250326,3.5703577465731,26,450732.760817308,14563.8494329198,996,0.121749920265592,0.028164166465635,26,25.7111365244939,6.47877147332197,151,446954.370860927,14902.6892606559,6251,0.170531974356592,0.062016877499208,151,21.2274215351667,9.95489274527531,600,422794.159166667,43487.1638954986,24988,0.214537788966376,0.079621692168801,600,26.4601510225733,16.1014251168573,1951,407556.538505894,58109.0906187592,99980,0.243700433767487,0.09026767947643,1954,31.2475322272358,21.6856678406508,3842,412323.879961609,51577.3854284608,224933,0.250469825622925,0.08963893955203,3851,27.9363825824997,20.4117184523136,9418,422430.20678571,46941.2891765771,624756,0.25784207855708,0.106463399222523,9444,23.8697094729936,19.9529244552769,33877,436900.184547338,38444.0551272262,2283745,0.261672903124587,0.136560904921465,33926,19.6555341014262,18.1685491141605,0,25.43491
"1388",402,23240.97387,197879.9485,0,452268.0625,0.19681,NA,7,451196.133928571,1848.2034463213,252,0.215679212695076,0.022779678970608,7,11.2754340171814,2.65236910038,24,446584.548177083,5768.52319550634,1002,0.22875029131205,0.037665789041995,24,9.60471530258656,3.94718396774012,148,441480.793496622,5582.95289664389,6244,0.241543422326026,0.047341051198292,148,8.5386704033291,3.64837146470674,600,439651.376822917,7246.9859944781,24987,0.235805336641951,0.047680263107406,600,7.88810332407554,4.14159692492549,2402,437912.331130308,9099.11674257297,99957,0.230759046622514,0.053168950461687,2402,8.35326790191748,5.45975548007964,5415,434044.477331487,11799.7169281353,224915,0.22405771875575,0.05573441840236,5415,9.69727695666852,5.711657789801,15030,431145.341571025,16776.0590406111,624789,0.217075142936849,0.064109633875373,15030,11.7404910711322,7.92962980474347,51053,421508.363441183,36442.4905788207,2240040,0.210778966873112,0.075595155760538,51072,19.4876590606711,25.752691570843,0,13.50487
"1389",4021,23269.72691,197863.2154,0,443223.21875,0.12718,NA,7,440860.991071429,4176.78664941891,245,0.136608170033718,0.019096682528043,7,5.42310956546238,1.09427624274506,24,440655.58984375,5966.9788857763,996,0.142614142438135,0.02951522448289,24,6.9571658273538,2.373055069062,150,445319.491875,10895.3849008646,6246,0.146639662889899,0.044430825964757,150,9.46992412288984,4.58674266383253,601,440806.604773295,21649.1179709732,25004,0.162134788813982,0.059510437142929,601,12.3691575985383,9.27557276917351,2405,442028.143620062,25847.3186767175,99979,0.174375120203404,0.064632175906397,2405,14.1556888828097,10.2558193067089,5412,436289.949992494,38866.5644395416,224936,0.18761613501191,0.073246332190501,5412,17.0722723974814,14.2372161378155,14256,437489.041046862,37042.0092719979,624760,0.192940286264431,0.081372937737775,14264,18.7308651996887,15.073410357645,44936,441378.298225358,33300.6802471469,2494641,0.232946614697709,0.120499959081808,44979,17.9223588511488,15.3984320454101,0,4.12455
"1390",4024,23269.72691,197864.4106,0,451766.25,0.12807,NA,7,451738.151785714,4135.52840512222,248,0.129430061536691,0.017991914586852,7,9.6943826675415,3.29432198571557,23,454868.769021739,4371.71628687711,1000,0.134252994269133,0.024072129438999,23,12.2564322015514,3.70089317989217,147,453986.867134354,4538.48587209126,6248,0.125167209052847,0.028074878683515,147,12.2579518143012,3.82604477105957,598,453799.194188963,5334.83144432641,24987,0.136424692656186,0.03449791029989,598,12.2381229372726,4.25895971445936,2401,451839.900132757,12721.4924166537,99974,0.145544174783181,0.040724950900986,2401,12.5030579587374,5.80659132877498,5411,449705.425949455,15028.7434292532,224916,0.159143326937517,0.052780947530288,5411,13.1633922518363,6.5903762985641,15019,441874.900691936,33524.0398461445,624765,0.175609545163563,0.067836866872883,15019,16.8528406286796,12.799797333232,48764,442723.238182721,31385.256915948,2499072,0.216111262963372,0.108168680426866,48806,17.557906126483,14.756616277129,0,9.01987
"1391",4026,23269.72691,197865.2074,0,447991.28125,0.18006,NA,7,450492.066964286,1697.49556779585,248,0.168971106289856,0.033797001334948,7,7.14274372373308,1.33449189309334,23,452576.154891304,2685.02799848012,996,0.146959272822941,0.036121548443419,23,10.2454487344493,3.36640715628032,148,456043.283361487,4298.84913478013,6249,0.128565431055493,0.032468076161309,148,12.5182374764133,3.9758383077742,600,456289.535,4669.7216227212,24988,0.132165564603559,0.032362286855878,600,13.1445077061653,4.46764424206908,2401,455163.63356414,5464.2947998891,99978,0.138768127963681,0.033984585479823,2401,12.8091348942023,4.37807972625677,5413,452939.941373776,11524.9820077907,224925,0.148862443285013,0.041878311283775,5413,13.0541240955382,5.70933420153003,15020,445549.584565371,28756.5094736232,624753,0.168319795394085,0.062232310127897,15020,15.3806488624917,10.5883051916871,51158,443406.543335567,30665.6940405497,2499066,0.204946701613208,0.098456043567704,51195,17.3945154523246,14.3161005222768,0,5.25618
"1392",4027,23269.72691,197865.6058,0,461953.625,0.09659,NA,7,461131.3125,1153.1065138375,250,0.09924803301692,0.0094333989308,7,16.5401406969343,1.21170092205462,24,460012.2109375,2444.07325133304,1000,0.117403845995665,0.020021094991746,24,15.4471957683563,2.46134376679068,148,456420.936655405,5104.67494104124,6247,0.132030923895112,0.032114547063344,148,12.7538246061351,4.45907943259944,600,456732.34375,4690.71037191768,24993,0.133625010764451,0.033245522481952,600,13.2375030227502,4.32515487916773,2407,455546.312993353,5204.9318653801,99972,0.1397650280877,0.034200853024983,2407,12.9740509674987,4.42916597394532,5412,454424.103150407,7990.94229912549,224911,0.145534213223132,0.037698990777195,5412,12.9724255797081,5.00768653396586,15027,447646.59872022,25527.5082147347,624765,0.164392616123468,0.058702928263792,15027,14.6644218538306,9.56885248116807,52292,443719.192304601,30371.9330870602,2499091,0.199749609816708,0.093763118713709,52326,17.3263150764182,14.1137563938155,0,17.45603
"1393",4028,23269.72691,197866.0042,0,455565.78125,0.10553,NA,7,453667.549107143,2522.12652477852,246,0.106495922946227,0.034096080897492,7,9.18011924198696,1.64409072507326,23,454056.251358696,2538.33578662922,995,0.117778386359557,0.037501248197966,23,9.97122163357942,1.91013955723745,149,457391.553901007,4970.66424044664,6248,0.124369745707469,0.030154487757414,149,13.6906210832148,4.41399192746963,600,457442.897708333,4383.97640202897,25002,0.134755497433591,0.031776780643895,600,13.6667861028512,4.02995198389344,2402,455994.236352519,4956.24931054598,99983,0.139414221391853,0.03363239482421,2402,13.1974640836649,4.40072488362934,5410,455440.534357671,5938.69476802122,224934,0.144653783226534,0.037365442667414,5411,13.1603163807312,4.65454286071985,15021,450052.438699363,19991.0908777191,624759,0.159680908500497,0.053394904061384,15020,13.9530521378586,7.97695895748274,53401,444126.409348461,30000.7500038689,2499089,0.195230921736067,0.089915906597905,53434,17.3355447953828,13.9973550594884,0,10.04235
"1394",4076,23269.72691,197885.1277,0,441103.5625,0.17028,NA,7,443133.366071429,2341.02881569961,250,0.162824723631144,0.026737064424003,7,29.2152701786586,4.02315693702778,24,441716.111979167,4930.88924516056,998,0.157515706080115,0.035155974044194,24,28.1154691378276,7.28405064058602,148,439886.112119932,7761.60429807628,6251,0.177558196516664,0.054617401080993,148,31.2641337820002,7.65999922575493,600,431382.230052083,18707.9263449195,24993,0.173637876735083,0.055503372057642,600,37.0836343336105,11.5355384888703,2406,435882.309525665,18884.556988765,99962,0.157495599206638,0.063739530722635,2406,34.8232705987501,10.2636319873254,5411,438632.660483275,15985.5687045238,224917,0.157192887051182,0.061432150486388,5411,33.0554395886099,9.5318835154444,15023,443152.381527491,16475.0739166157,624766,0.152756090972391,0.065937633269519,15023,31.8674661040312,10.7033209135625,60040,442419.136006595,25070.7258034204,2499067,0.137175279087843,0.073248208125594,60042,31.9310168513646,15.1559586353949,0,31.20382
"1395",4078,23269.72691,197885.9245,0,455988.75,0.18598,NA,7,448382.232142857,7400.73712150658,249,0.174672268226324,0.039149213912096,7,34.0721321105957,2.29796420113147,24,444615.815104167,6272.59883463726,1000,0.162753616243601,0.044475861758477,24,33.8157235781352,4.60402560125995,148,426044.381123311,24601.3988313624,6249,0.17621942872149,0.05831773048842,148,38.8587943927662,10.5052891080007,601,428217.466202163,19650.0762298216,24988,0.163448842020189,0.058702241766308,600,37.9404187695185,12.1615141294835,2405,433931.428456341,17002.8465987481,99972,0.158533068635968,0.066158490885414,2405,35.6570278084452,10.8871157395547,5410,439293.976496072,15873.2803130476,224912,0.160534240252636,0.062023949804621,5409,32.8583209463267,10.0710952611336,15025,442397.988741681,16002.5939284252,624766,0.150228958730959,0.06860626832185,15024,30.8298819559548,11.3682446586414,59686,440184.415935976,27431.6231732954,2499074,0.138721304762339,0.079420153465442,59696,32.1190896195294,15.602910844569,0,33.75143
"1396",4083,23269.72691,197887.9166,0,452791.71875,0.05628,NA,7,448207.776785714,6652.08343035513,249,0.080786825378377,0.035326630884449,7,24.9465721675328,3.30948850905964,24,443169.4453125,11586.701902493,997,0.12488874710476,0.059806757836937,24,29.7729411919912,5.56953264902405,148,442873.817989865,11396.4538347788,6250,0.154603456481397,0.062846959870117,148,36.5520433219703,6.36837103941674,600,441108.249270833,13091.4684410087,24992,0.143185617873335,0.068060802797223,600,37.6717281659444,7.12789179843572,2406,442726.449202515,14841.9962564567,99956,0.142435544685997,0.064788750099387,2406,33.6257427830748,10.8759188805666,5413,443742.736433124,14433.8236720516,224912,0.140535805794997,0.071965371309392,5413,31.3409484950001,12.7808344372064,15024,440280.033034645,18189.4464412912,624772,0.136715508130324,0.073511806708237,15024,28.6487381343558,13.2213018982121,56515,436013.363608389,30214.319851748,2499062,0.152645987682783,0.103736998137084,56537,31.8080791330781,16.3424954176993,0,21.76328
"1397",409,23240.97387,197882.7373,0,434467.5,0.16216,NA,5,433687.39375,1560.2125,251,0.166113373856858,0.031647935193466,5,11.4806148529053,1.35463559108704,26,432986.549278846,4113.82829761496,1001,0.158564001366451,0.047137571046427,26,10.1981737063481,2.38059034941813,154,426524.553368506,7260.96341901907,6247,0.17586377938237,0.042799799237026,154,11.123139895402,3.1655693581995,603,427179.451077944,8339.56169259958,24990,0.181094227432191,0.047206052924885,603,10.9494019670668,3.94571692456975,2402,430134.785712427,15479.5083204665,99948,0.199957008653619,0.060075777210573,2402,12.1914300252307,7.6757301129494,5404,429197.78341275,21484.4086921591,224927,0.212005586713082,0.06864159457494,5404,12.6935350935683,10.2687056179316,14241,428203.434710958,22329.7944322604,618893,0.210917218078064,0.068674983679297,14240,13.3420287542725,10.4250429506298,45004,420605.149236908,33717.7470382893,1964501,0.206140221708586,0.073960038236086,45019,18.8961060090371,18.8630742421216,0,13.493
